content_id,client_id,baseline_rank,baseline_refresh_score,visibility_score,freshness_risk_score,position_opportunity_score,depth_gap_score,reason_codes,suggested_action_baseline,is_declining_label,impressions_90d,clicks_90d,sessions_90d,avg_position,ctr,engagement_rate,scroll_rate,content_age_days,days_since_last_update,word_count,trend_direction
content_0e54f431713c,client_d4735e3a26,28289,0.1086318005,0.017933333333333332,0.336,0.0,0.013169343333333333,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,100.0,284,20,788.0,new
content_9d3813ee1e32,client_d4735e3a26,28290,0.1086318005,0.017933333333333332,0.336,0.0,0.013169343333333333,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,0.0,297,20,788.0,new
content_b1e4f7904d85,client_d4735e3a26,28291,0.1086314268888889,0.017933333333333332,0.336,0.0,0.01316187111111111,general_refresh_review,monitor,0,1,1,1,0.0,100.0,0.0,0.0,299,20,791.0,flat
content_41e20ac909d0,client_d4735e3a26,28292,0.10863130733333334,0.017933333333333332,0.336,0.0,0.01315948,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,100.0,285,20,793.0,new
content_960df9b7aa68,client_d4735e3a26,28293,0.10863091877777778,0.017933333333333332,0.336,0.0,0.01315170888888889,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,0.0,311,20,795.0,new
content_efec5f8afa29,client_d4735e3a26,28294,0.10863075438888889,0.017933333333333332,0.336,0.0,0.01314842111111111,general_refresh_review,monitor,0,1,0,2,0.0,0.0,0.0,50.0,297,20,796.0,new
content_4f11749a1306,client_d4735e3a26,28295,0.10863075438888889,0.017933333333333332,0.336,0.0,0.01314842111111111,general_refresh_review,monitor,0,1,0,2,0.0,0.0,0.0,0.0,288,20,796.0,new
content_e4048054aea8,client_d4735e3a26,28296,0.10863050033333334,0.017933333333333332,0.336,0.0,0.01314334,general_refresh_review,monitor,0,1,0,2,0.0,0.0,0.0,50.0,298,20,799.0,new
content_6aa25b3754e9,client_d4735e3a26,28297,0.1086303508888889,0.017933333333333332,0.336,0.0,0.013140351111111111,general_refresh_review,monitor,0,1,0,4,0.0,0.0,0.0,50.0,308,20,800.0,new
content_ca0cd159d23c,client_d4735e3a26,28298,0.1086303508888889,0.017933333333333332,0.336,0.0,0.013140351111111111,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,0.0,296,20,800.0,new
content_d78a6ca12f14,client_d4735e3a26,28299,0.10863017155555556,0.017933333333333332,0.336,0.0,0.013136764444444442,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,0.0,291,20,801.0,new
content_aa2fea56b5ea,client_d4735e3a26,28300,0.10863017155555556,0.017933333333333332,0.336,0.0,0.013136764444444442,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,100.0,288,20,801.0,new
content_0b77810f0185,client_d4735e3a26,28301,0.10863017155555556,0.017933333333333332,0.336,0.0,0.013136764444444442,general_refresh_review,monitor,0,1,0,2,0.0,0.0,0.0,100.0,295,20,801.0,new
content_b41df2a4a170,client_d4735e3a26,28302,0.108630052,0.017933333333333332,0.336,0.0,0.013134373333333331,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,100.0,285,20,802.0,new
content_2e12b721ae58,client_d4735e3a26,28303,0.10862993244444445,0.017933333333333332,0.336,0.0,0.01313198222222222,general_refresh_review,monitor,0,1,0,2,0.0,0.0,0.0,50.0,287,20,803.0,new
content_4f350abee300,client_d4735e3a26,28304,0.10862993244444445,0.017933333333333332,0.336,0.0,0.01313198222222222,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,100.0,285,20,803.0,new
content_992ca218b32c,client_d4735e3a26,28305,0.10862979794444445,0.017933333333333332,0.336,0.0,0.013129292222222222,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,100.0,307,20,804.0,new
content_362161c96d68,client_d4735e3a26,28306,0.10862969333333333,0.017933333333333332,0.336,0.0,0.013127199999999999,general_refresh_review,monitor,0,1,0,2,0.0,0.0,0.0,50.0,299,20,805.0,new
content_af41bb364d57,client_d4735e3a26,28307,0.10862954388888889,0.017933333333333332,0.336,0.0,0.01312421111111111,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,100.0,280,20,806.0,new
content_dbac387eedd0,client_d4735e3a26,28308,0.10862936455555557,0.017933333333333332,0.336,0.0,0.013120624444444444,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,100.0,293,20,807.0,new
content_5a71648d2e19,client_d4735e3a26,28309,0.10862936455555557,0.017933333333333332,0.336,0.0,0.013120624444444444,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,0.0,316,20,807.0,new
content_52ab67f0d375,client_d4735e3a26,28310,0.10862915533333334,0.017933333333333332,0.336,0.0,0.01311644,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,100.0,315,20,809.0,new
content_9c3dbc4ef77a,client_d4735e3a26,28311,0.10862891622222223,0.017933333333333332,0.336,0.0,0.013111657777777778,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,0.0,291,20,811.0,new
content_e74955049362,client_d4735e3a26,28312,0.10862872194444445,0.017933333333333332,0.336,0.0,0.013107772222222222,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,100.0,297,20,812.0,new
content_c71caaca867f,client_d4735e3a26,28313,0.10862872194444445,0.017933333333333332,0.336,0.0,0.013107772222222222,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,0.0,298,20,812.0,new
content_074dea45a90a,client_d4735e3a26,28314,0.10862852766666667,0.017933333333333332,0.336,0.0,0.013103886666666667,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,100.0,316,20,813.0,new
content_c15b0012583c,client_d4735e3a26,28315,0.10862834833333333,0.017933333333333332,0.336,0.0,0.013100299999999999,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,100.0,299,20,814.0,new
content_d3db87a2be07,client_d4735e3a26,28316,0.10862834833333333,0.017933333333333332,0.336,0.0,0.013100299999999999,general_refresh_review,monitor,0,1,0,2,0.0,0.0,0.0,100.0,307,20,814.0,new
content_c88168ce5260,client_d4735e3a26,28317,0.10862834833333333,0.017933333333333332,0.336,0.0,0.013100299999999999,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,0.0,296,20,814.0,new
content_455dda637444,client_d4735e3a26,28318,0.10862824372222223,0.017933333333333332,0.336,0.0,0.013098207777777779,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,100.0,295,20,815.0,new
content_027d88506c6e,client_d4735e3a26,28319,0.10862824372222223,0.017933333333333332,0.336,0.0,0.013098207777777779,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,0.0,299,20,815.0,new
content_c7fc8386f0aa,client_d4735e3a26,28320,0.10862809427777778,0.017933333333333332,0.336,0.0,0.01309521888888889,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,100.0,283,20,816.0,new
content_e685950a7fb5,client_d4735e3a26,28321,0.10862809427777778,0.017933333333333332,0.336,0.0,0.01309521888888889,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,100.0,292,20,816.0,new
content_97764e8c8427,client_d4735e3a26,28322,0.10862809427777778,0.017933333333333332,0.336,0.0,0.01309521888888889,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,100.0,300,20,816.0,new
content_6df62b078fac,client_d4735e3a26,28323,0.10862791494444445,0.017933333333333332,0.336,0.0,0.01309163222222222,general_refresh_review,monitor,0,1,0,2,0.0,0.0,0.0,50.0,311,20,817.0,new
content_16018c1b214d,client_d4735e3a26,28324,0.1086277655,0.017933333333333332,0.336,0.0,0.013088643333333332,general_refresh_review,monitor,0,1,0,3,0.0,0.0,0.0,66.67,286,20,818.0,new
content_480f88c07b8a,client_d4735e3a26,28325,0.10862748155555556,0.017933333333333332,0.336,0.0,0.013082964444444444,general_refresh_review,monitor,0,1,0,2,0.0,0.0,50.0,100.0,253,20,821.0,new
content_99cd4c43b715,client_d4735e3a26,28326,0.10862730222222222,0.017933333333333332,0.336,0.0,0.013079377777777778,general_refresh_review,monitor,0,1,0,2,0.0,0.0,0.0,100.0,286,20,822.0,new
content_70ff7718e859,client_d4735e3a26,28327,0.10862730222222222,0.017933333333333332,0.336,0.0,0.013079377777777778,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,100.0,302,20,822.0,new
content_7d8baf01adbb,client_d4735e3a26,28328,0.10862730222222222,0.017933333333333332,0.336,0.0,0.013079377777777778,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,0.0,304,20,822.0,new
content_c55ab09b8924,client_d4735e3a26,28329,0.10862707805555556,0.017933333333333332,0.336,0.0,0.013074894444444443,general_refresh_review,monitor,0,1,0,2,0.0,0.0,0.0,100.0,310,20,823.0,new
content_025d3a6c6e69,client_d4735e3a26,28330,0.10862707805555556,0.017933333333333332,0.336,0.0,0.013074894444444443,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,0.0,314,20,823.0,new
content_903ef980a2bc,client_d4735e3a26,28331,0.1086266895,0.017933333333333332,0.336,0.0,0.013067123333333333,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,100.0,316,20,826.0,new
content_042aa8f215d1,client_d4735e3a26,28332,0.10862649522222223,0.017933333333333332,0.336,0.0,0.013063237777777776,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,100.0,287,20,827.0,new
content_544f93b4af35,client_d4735e3a26,28333,0.10862633083333334,0.017933333333333332,0.336,0.0,0.01305995,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,100.0,310,20,828.0,new
content_10252db24431,client_d4735e3a26,28334,0.10862633083333334,0.017933333333333332,0.336,0.0,0.01305995,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,0.0,282,20,828.0,new
content_2b0d9ad2f40f,client_d4735e3a26,28335,0.10862616644444445,0.017933333333333332,0.336,0.0,0.013056662222222222,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,100.0,307,20,829.0,new
content_7ff49e51e02b,client_d4735e3a26,28336,0.10862616644444445,0.017933333333333332,0.336,0.0,0.013056662222222222,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,100.0,293,20,829.0,new
content_8024f2a4aa5c,client_d4735e3a26,28337,0.10862616644444445,0.017933333333333332,0.336,0.0,0.013056662222222222,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,100.0,315,20,829.0,new
content_90f5fea1558e,client_d4735e3a26,28338,0.10862598711111111,0.017933333333333332,0.336,0.0,0.013053075555555555,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,100.0,282,20,830.0,new
content_ee00a82bdcb1,client_d4735e3a26,28339,0.10862598711111111,0.017933333333333332,0.336,0.0,0.013053075555555555,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,0.0,288,20,830.0,new
content_96298e588505,client_d4735e3a26,28340,0.10862583766666667,0.017933333333333332,0.336,0.0,0.013050086666666667,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,100.0,288,20,831.0,new
content_8cc70576d00f,client_d4735e3a26,28341,0.10862570316666667,0.017933333333333332,0.336,0.0,0.013047396666666664,general_refresh_review,monitor,0,1,0,2,0.0,0.0,0.0,50.0,314,20,832.0,new
content_a7522100b43c,client_d4735e3a26,28342,0.10862570316666667,0.017933333333333332,0.336,0.0,0.013047396666666664,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,0.0,287,20,832.0,new
content_8af04f9e9880,client_d4735e3a26,28343,0.10862544911111112,0.017933333333333332,0.336,0.0,0.013042315555555555,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,0.0,298,20,834.0,new
content_bb72bb0463be,client_d4735e3a26,28344,0.10862525483333334,0.017933333333333332,0.336,0.0,0.013038429999999998,general_refresh_review,monitor,0,1,0,2,0.0,0.0,0.0,50.0,284,20,835.0,new
content_b114f27e79c9,client_d4735e3a26,28345,0.10862501572222223,0.017933333333333332,0.336,0.0,0.013033647777777777,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,0.0,298,20,837.0,new
content_7850ca78a43a,client_d4735e3a26,28346,0.10862486627777779,0.017933333333333332,0.336,0.0,0.013030658888888888,general_refresh_review,monitor,0,1,0,3,0.0,0.0,0.0,100.0,312,20,838.0,new
content_01b8c78860be,client_d4735e3a26,28347,0.1086247018888889,0.017933333333333332,0.336,0.0,0.01302737111111111,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,0.0,286,20,840.0,new
content_7f4609efbb5e,client_d4735e3a26,28348,0.1086247018888889,0.017933333333333332,0.336,0.0,0.01302737111111111,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,100.0,299,20,840.0,new
content_d07caaa93ae1,client_d4735e3a26,28349,0.10862444783333333,0.017933333333333332,0.336,0.0,0.01302229,general_refresh_review,monitor,0,1,0,2,0.0,0.0,0.0,100.0,288,20,842.0,new
content_1d7beddc8802,client_d4735e3a26,28350,0.10862435816666667,0.017933333333333332,0.336,0.0,0.013020496666666666,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,100.0,306,20,843.0,new
content_855581730e8a,client_d4735e3a26,28351,0.10862425355555556,0.017933333333333332,0.336,0.0,0.013018404444444444,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,100.0,283,20,844.0,new
content_6c3e6089e2a3,client_d4735e3a26,28352,0.10862425355555556,0.017933333333333332,0.336,0.0,0.013018404444444444,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,100.0,282,20,844.0,new
content_74e177c99713,client_d4735e3a26,28353,0.10862411905555557,0.017933333333333332,0.336,0.0,0.013015714444444444,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,100.0,292,20,845.0,new
content_37a2e9113cef,client_d4735e3a26,28354,0.10862385005555555,0.017933333333333332,0.336,0.0,0.013010334444444443,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,0.0,283,20,848.0,new
content_9068904b9c76,client_d4735e3a26,28355,0.1086237603888889,0.017933333333333332,0.336,0.0,0.01300854111111111,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,100.0,274,20,849.0,new
content_ded26edead4a,client_d4735e3a26,28356,0.10862367072222223,0.017933333333333332,0.336,0.0,0.013006747777777775,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,0.0,289,20,850.0,new
content_5e6e0493900f,client_d4735e3a26,28357,0.10862367072222223,0.017933333333333332,0.336,0.0,0.013006747777777775,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,100.0,299,20,850.0,new
content_74c5ac5e3618,client_d4735e3a26,28358,0.10862367072222223,0.017933333333333332,0.336,0.0,0.013006747777777775,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,100.0,252,20,850.0,new
content_a9807b32023a,client_d4735e3a26,28359,0.1086234615,0.017933333333333332,0.336,0.0,0.013002563333333331,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,100.0,287,20,851.0,new
content_9c9f5141bad7,client_d4735e3a26,28360,0.1086234615,0.017933333333333332,0.336,0.0,0.013002563333333331,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,100.0,293,20,851.0,new
content_209719a6e6f7,client_d4735e3a26,28361,0.1086234615,0.017933333333333332,0.336,0.0,0.013002563333333331,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,100.0,302,20,851.0,new
content_3e162f9bda1c,client_d4735e3a26,28362,0.10862326722222222,0.017933333333333332,0.336,0.0,0.012998677777777776,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,0.0,308,20,852.0,new
content_f5381084c851,client_d4735e3a26,28363,0.10862298327777778,0.017933333333333332,0.336,0.0,0.012992998888888888,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,0.0,279,20,854.0,new
content_83f6175c30dd,client_d4735e3a26,28364,0.10862266944444444,0.017933333333333332,0.336,0.0,0.01298672222222222,general_refresh_review,monitor,0,1,0,4,0.0,0.0,0.0,100.0,294,20,856.0,new
content_fda85f089ea9,client_d4735e3a26,28365,0.10862234066666668,0.017933333333333332,0.336,0.0,0.012980146666666666,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,100.0,300,20,858.0,new
content_d5ad35fd7b64,client_d4735e3a26,28366,0.10862234066666668,0.017933333333333332,0.336,0.0,0.012980146666666666,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,100.0,293,20,858.0,new
content_809a4cb257b0,client_d4735e3a26,28367,0.10862166816666667,0.017933333333333332,0.336,0.0,0.012966696666666666,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,100.0,309,20,863.0,new
content_1440b4ce8235,client_d4735e3a26,28368,0.10862166816666667,0.017933333333333332,0.336,0.0,0.012966696666666666,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,0.0,286,20,863.0,new
content_aa0c33505cba,client_d4735e3a26,28369,0.10862157850000001,0.017933333333333332,0.336,0.0,0.012964903333333333,general_refresh_review,monitor,0,1,0,2,0.0,0.0,0.0,0.0,307,20,865.0,new
content_27bba5cf3428,client_d4735e3a26,28370,0.10862141411111112,0.017933333333333332,0.336,0.0,0.012961615555555556,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,100.0,294,20,867.0,new
content_21caf7e54251,client_d4735e3a26,28371,0.10862141411111112,0.017933333333333332,0.336,0.0,0.012961615555555556,general_refresh_review,monitor,0,1,0,2,0.0,0.0,0.0,100.0,311,20,867.0,new
content_3cfce57e8d92,client_d4735e3a26,28372,0.10862127961111112,0.017933333333333332,0.336,0.0,0.012958925555555556,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,100.0,288,20,868.0,new
content_ec451307f2c6,client_d4735e3a26,28373,0.10862095083333334,0.017933333333333332,0.336,0.0,0.01295235,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,100.0,290,20,870.0,new
content_b4d1dfe434d0,client_d4735e3a26,28374,0.10862095083333334,0.017933333333333332,0.336,0.0,0.01295235,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,100.0,289,20,870.0,new
content_43909265f8d4,client_d4735e3a26,28375,0.10862095083333334,0.017933333333333332,0.336,0.0,0.01295235,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,0.0,280,20,870.0,new
content_e28200b1c3f4,client_d4735e3a26,28376,0.10862074161111111,0.017933333333333332,0.336,0.0,0.012948165555555554,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,0.0,301,20,871.0,new
content_e6d730bac4fc,client_d4735e3a26,28377,0.10862056227777778,0.017933333333333332,0.336,0.0,0.012944578888888888,general_refresh_review,monitor,0,1,0,4,0.0,0.0,0.0,50.0,304,20,872.0,new
content_c608dc8b0d69,client_d4735e3a26,28378,0.10862039788888889,0.017933333333333332,0.336,0.0,0.01294129111111111,general_refresh_review,monitor,0,1,0,2,0.0,0.0,0.0,100.0,316,20,873.0,new
content_03c626269d19,client_d4735e3a26,28379,0.10862039788888889,0.017933333333333332,0.336,0.0,0.01294129111111111,general_refresh_review,monitor,0,1,0,2,0.0,0.0,0.0,50.0,309,20,873.0,new
content_8fa3f810e22e,client_d4735e3a26,28380,0.10862017372222223,0.017933333333333332,0.336,0.0,0.012936807777777776,general_refresh_review,monitor,0,1,0,2,0.0,0.0,0.0,50.0,309,20,874.0,new
content_d7ab5fbb35a4,client_d4735e3a26,28381,0.10861971044444445,0.017933333333333332,0.336,0.0,0.012927542222222222,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,0.0,285,20,876.0,new
content_fd47b1a95305,client_d4735e3a26,28382,0.10861957594444445,0.017933333333333332,0.336,0.0,0.012924852222222222,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,0.0,292,20,878.0,new
content_6a21f0fe9d71,client_d4735e3a26,28383,0.10861950122222222,0.017933333333333332,0.336,0.0,0.012923357777777778,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,100.0,288,20,879.0,new
content_068a38663da8,client_d4735e3a26,28384,0.10861933683333334,0.017933333333333332,0.336,0.0,0.01292007,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,100.0,291,20,881.0,new
content_0240b523b6d0,client_d4735e3a26,28385,0.10861933683333334,0.017933333333333332,0.336,0.0,0.01292007,general_refresh_review,monitor,0,1,0,2,0.0,0.0,0.0,100.0,281,20,881.0,new
content_827fe372d4fc,client_d4735e3a26,28386,0.10861933683333334,0.017933333333333332,0.336,0.0,0.01292007,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,0.0,297,20,881.0,new
content_94634c8d6aae,client_d4735e3a26,28387,0.10861933683333334,0.017933333333333332,0.336,0.0,0.01292007,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,100.0,293,20,881.0,new
content_7bfbf7765647,client_d4735e3a26,28388,0.10861914255555556,0.017933333333333332,0.336,0.0,0.012916184444444442,general_refresh_review,monitor,0,1,0,2,0.0,0.0,0.0,50.0,302,20,882.0,new
content_de5b0089c9f3,client_d4735e3a26,28389,0.10861914255555556,0.017933333333333332,0.336,0.0,0.012916184444444442,general_refresh_review,monitor,0,1,0,2,0.0,0.0,0.0,50.0,315,20,882.0,new
content_23a4761342ef,client_d4735e3a26,28390,0.10861899311111112,0.017933333333333332,0.336,0.0,0.012913195555555554,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,0.0,316,20,883.0,new
content_96c8060b3457,client_d4735e3a26,28391,0.10861893333333333,0.017933333333333332,0.336,0.0,0.012911999999999998,general_refresh_review,monitor,0,1,0,2,0.0,0.0,0.0,100.0,287,20,884.0,new
content_4e336401adb0,client_d4735e3a26,28392,0.10861872411111112,0.017933333333333332,0.336,0.0,0.012907815555555554,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,0.0,281,20,887.0,new
content_f3bf5d804560,client_d4735e3a26,28393,0.10861872411111112,0.017933333333333332,0.336,0.0,0.012907815555555554,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,100.0,295,20,887.0,new
content_a7ac2cd99744,client_d4735e3a26,28394,0.10861858961111112,0.017933333333333332,0.336,0.0,0.012905125555555555,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,100.0,303,20,889.0,new
content_365bef061d93,client_d4735e3a26,28395,0.10861858961111112,0.017933333333333332,0.336,0.0,0.012905125555555555,general_refresh_review,monitor,0,1,0,3,0.0,0.0,0.0,33.33,280,20,889.0,new
content_67e3b42ade91,client_d4735e3a26,28396,0.10861836544444445,0.017933333333333332,0.336,0.0,0.012900642222222222,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,0.0,287,20,891.0,flat
content_a53ad6783ae7,client_d4735e3a26,28397,0.10861779755555556,0.017933333333333332,0.336,0.0,0.012889284444444444,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,100.0,315,20,897.0,new
content_c1161fcbaaa3,client_d4735e3a26,28398,0.10861761822222223,0.017933333333333332,0.336,0.0,0.012885697777777778,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,100.0,298,20,899.0,new
content_a723649b9cab,client_d4735e3a26,28399,0.10861749866666667,0.017933333333333332,0.336,0.0,0.012883306666666665,general_refresh_review,monitor,0,1,0,2,0.0,0.0,0.0,50.0,292,20,900.0,new
content_6be4a2d46b02,client_d4735e3a26,28400,0.10861749866666667,0.017933333333333332,0.336,0.0,0.012883306666666665,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,100.0,294,20,900.0,new
content_b5c240555342,client_d4735e3a26,28401,0.10861730438888889,0.017933333333333332,0.336,0.0,0.012879421111111112,general_refresh_review,monitor,0,1,0,6,0.0,0.0,0.0,33.33,291,20,902.0,new
content_30c6cc968508,client_d4735e3a26,28402,0.10861730438888889,0.017933333333333332,0.336,0.0,0.012879421111111112,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,100.0,315,20,902.0,new
content_bf3a29d7a5d3,client_d4735e3a26,28403,0.10861730438888889,0.017933333333333332,0.336,0.0,0.012879421111111112,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,0.0,288,20,902.0,new
content_e643ff1ab95c,client_d4735e3a26,28404,0.10861719977777778,0.017933333333333332,0.336,0.0,0.012877328888888888,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,100.0,283,20,903.0,new
content_b341e7c5cfd5,client_d4735e3a26,28405,0.10861699055555556,0.017933333333333332,0.336,0.0,0.012873144444444444,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,100.0,291,20,906.0,new
content_050d84f28266,client_d4735e3a26,28406,0.10861678133333334,0.017933333333333332,0.336,0.0,0.012868959999999999,general_refresh_review,monitor,0,1,0,2,0.0,0.0,0.0,0.0,288,20,908.0,new
content_6817c056060b,client_d4735e3a26,28407,0.10861670661111111,0.017933333333333332,0.336,0.0,0.012867465555555554,general_refresh_review,monitor,0,1,0,3,0.0,0.0,0.0,66.67,289,20,909.0,new
content_f5be92875e10,client_d4735e3a26,28408,0.10861652727777778,0.017933333333333332,0.336,0.0,0.012863878888888887,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,100.0,283,20,912.0,new
content_ac94cdeeb855,client_d4735e3a26,28409,0.10861642266666667,0.017933333333333332,0.336,0.0,0.012861786666666666,general_refresh_review,monitor,0,1,0,2,0.0,0.0,0.0,100.0,298,20,913.0,new
content_33481bf21e4a,client_d4735e3a26,28410,0.10861639277777778,0.017933333333333332,0.336,0.0,0.012861188888888889,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,100.0,311,20,914.0,new
content_322bc1b94e72,client_d4735e3a26,28411,0.10861621344444444,0.017933333333333332,0.336,0.0,0.01285760222222222,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,100.0,287,20,917.0,new
content_edba2feafa59,client_d4735e3a26,28412,0.10861591455555555,0.017933333333333332,0.336,0.0,0.012851624444444444,general_refresh_review,monitor,0,1,0,2,0.0,0.0,0.0,100.0,307,20,920.0,new
content_08d376cfe633,client_d4735e3a26,28413,0.10861591455555555,0.017933333333333332,0.336,0.0,0.012851624444444444,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,100.0,307,20,920.0,new
content_baa79d363328,client_9f14025af0,28414,0.10861575016666668,0.017933333333333332,0.336,0.0,0.012848336666666666,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,0.0,306,20,922.0,new
content_6c9ff95e7a79,client_d4735e3a26,28415,0.10861533172222222,0.017933333333333332,0.336,0.0,0.012839967777777779,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,100.0,294,20,928.0,new
content_678c1c9ab2b0,client_d4735e3a26,28416,0.10861522711111112,0.017933333333333332,0.336,0.0,0.012837875555555555,general_refresh_review,monitor,0,1,0,2,0.0,0.0,0.0,50.0,295,20,929.0,new
content_1c8545fe40a3,client_d4735e3a26,28417,0.10861500294444446,0.017933333333333332,0.336,0.0,0.012833392222222222,general_refresh_review,monitor,0,1,0,2,0.0,0.0,0.0,0.0,295,20,931.0,new
content_0536de480e58,client_d4735e3a26,28418,0.10861500294444446,0.017933333333333332,0.336,0.0,0.012833392222222222,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,100.0,290,20,931.0,new
content_2b4320362ed2,client_d4735e3a26,28419,0.10861476383333334,0.017933333333333332,0.336,0.0,0.012828609999999997,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,100.0,295,20,933.0,new
content_b6827bfca66c,client_d4735e3a26,28420,0.10861456955555555,0.017933333333333332,0.336,0.0,0.012824724444444446,general_refresh_review,monitor,0,1,0,1,0.0,0.0,0.0,0.0,301,20,936.0,new
